year,state,quarter,suppression,totalRX
2019,SC,1,T,0
2019,SC,2,F,37403
2019,SC,2,T,0
2019,SC,3,F,40401
2019,SC,3,T,0
2019,SC,4,F,43772
2019,SC,4,T,0
2019,TN,1,F,92306
2019,TN,1,T,0
2019,TN,2,F,98810
2019,TN,2,T,0
2019,TN,3,F,108454
2019,TN,3,T,0
2019,TN,4,F,100711
2019,TN,4,T,0
2019,UT,1,F,28807
2019,UT,1,T,0
2019,UT,2,F,31097
2019,UT,2,T,0
2019,UT,3,F,30287
2019,UT,3,T,0
2019,UT,4,F,27603
2019,UT,4,T,0
2019,VA,1,F,240229
2019,VA,1,T,0
2019,VA,2,F,334195
2019,VA,2,T,0
2019,VA,3,F,296898
2019,VA,3,T,0
2019,VA,4,F,313814
2019,VA,4,T,0
2019,WA,1,F,152089
2019,WA,1,T,0
2019,WA,2,F,149224
2019,WA,2,T,0
2019,WA,3,F,149303
2019,WA,3,T,0
2019,WA,4,F,135020
2019,WA,4,T,0
2019,WV,1,F,52701
2019,WV,1,T,0
2019,WV,2,F,51806
2019,WV,2,T,0
2019,WV,3,F,48077
2019,WV,3,T,0
2019,WV,4,F,47200
2019,WV,4,T,0
2020,AK,1,F,13195
2020,AK,1,T,0
2020,AK,2,F,14460
2020,AK,2,T,0
2020,AK,3,F,15399
2020,AK,3,T,0
2020,AK,4,F,12834
2020,AK,4,T,0
2020,AZ,1,F,121494
2020,AZ,1,T,0
2020,AZ,2,F,118057
2020,AZ,2,T,0
2020,AZ,3,F,124489
2020,AZ,3,T,0
2020,AZ,4,F,94778
2020,AZ,4,T,0
2020,CO,1,F,93040
2020,CO,1,T,0
2020,CO,2,F,87322
2020,CO,2,T,0
2020,CO,3,F,96801
2020,CO,3,T,0
2020,CO,4,F,92433
2020,CO,4,T,0
2020,CT,1,F,58354
2020,CT,1,T,0
2020,CT,2,F,51392
2020,CT,2,T,0
2020,CT,3,F,58841
2020,CT,3,T,0
2020,CT,4,F,58604
2020,CT,4,T,0
2020,DE,1,F,20628
2020,DE,1,T,0
2020,DE,2,F,19282
2020,DE,2,T,0
2020,DE,3,F,18983
2020,DE,3,T,0
2020,DE,4,F,9101
2020,DE,4,T,0
2020,FL,1,F,153311
2020,FL,1,T,0
2020,FL,2,F,151688
2020,FL,2,T,0
2020,FL,3,F,167052
2020,FL,3,T,0
2020,FL,4,F,167604
2020,FL,4,T,0
2020,HI,1,F,17260
2020,HI,1,T,0
2020,HI,2,F,16997
2020,HI,2,T,0
2020,HI,3,F,18555
2020,HI,3,T,0
2020,HI,4,F,17770
2020,HI,4,T,0
2020,IL,1,F,156765
2020,IL,1,T,0
2020,IL,2,F,149707
2020,IL,2,T,0
2020,IL,3,F,164036
2020,IL,3,T,0
2020,IL,4,F,78339
2020,IL,4,T,0
2020,IN,1,F,118360
2020,IN,1,T,0
2020,IN,2,F,116554
2020,IN,2,T,0
2020,IN,3,F,137065
2020,IN,3,T,0
2020,IN,4,F,118956
2020,IN,4,T,0
2020,KY,1,F,151965
2020,KY,1,T,0
2020,KY,2,F,146212
2020,KY,2,T,0
2020,KY,3,F,157343
2020,KY,3,T,0
2020,KY,4,F,124085
2020,KY,4,T,0
2020,LA,1,F,133600
2020,LA,1,T,0
2020,LA,2,F,125346
2020,LA,2,T,0
2020,LA,3,F,144089
2020,LA,3,T,0
2020,LA,4,F,146126
2020,LA,4,T,0
2020,MI,1,F,212874
2020,MI,1,T,0
2020,MI,2,F,199074
2020,MI,2,T,0
2020,MI,3,F,220518
2020,MI,3,T,0
2020,MI,4,F,175652
2020,MI,4,T,0
2020,MO,1,F,76935
2020,MO,1,T,0
2020,MO,2,F,66917
2020,MO,2,T,0
2020,MO,3,F,86129
2020,MO,3,T,0
2020,MO,4,F,82063
2020,MO,4,T,0
2020,MS,1,F,36764
2020,MS,1,T,0
2020,MS,2,F,33821
2020,MS,2,T,0
2020,MS,3,F,37814
2020,MS,3,T,0
2020,MS,4,F,37488
2020,MS,4,T,0
2020,NC,1,F,89446
2020,NC,1,T,0
2020,NC,2,F,68379
2020,NC,2,T,0
2020,NC,3,F,203045
2020,NC,3,T,0
2020,NC,4,F,114036
2020,NC,4,T,0
2020,NH,1,F,9991
2020,NH,1,T,0
2020,NH,2,F,9600
2020,NH,2,T,0
2020,NH,3,F,10732
2020,NH,3,T,0
2020,NH,4,F,10591
2020,NH,4,T,0
2020,NJ,1,F,109774
2020,NJ,1,T,0
2020,NJ,2,F,98072
2020,NJ,2,T,0
2020,NJ,3,F,113340
2020,NJ,3,T,0
2020,NJ,4,F,71256
2020,NJ,4,T,0
2020,NV,1,F,75965
2020,NV,1,T,0
2020,NV,2,F,75639
2020,NV,2,T,0
2020,NV,3,F,79839
2020,NV,3,T,0
2020,NV,4,F,67573
2020,NV,4,T,0
2020,NY,1,F,248167
2020,NY,1,T,0
2020,NY,2,F,219802
2020,NY,2,T,0
2020,NY,3,F,262690
2020,NY,3,T,0
2020,NY,4,F,218294
2020,NY,4,T,0
2020,OH,1,F,257395
2020,OH,1,T,0
2020,OH,2,F,240455
2020,OH,2,T,0
2020,OH,3,F,272117
2020,OH,3,T,0
2020,OH,4,F,181977
2020,OH,4,T,0
2020,OK,1,F,48858
2020,OK,1,T,0
2020,OK,2,F,45807
2020,OK,2,T,0
2020,OK,3,F,55687
2020,OK,3,T,0
2020,OK,4,F,52660
2020,OK,4,T,0
2020,PA,1,F,124139
2020,PA,1,T,0
2020,PA,2,F,106964
2020,PA,2,T,0
2020,PA,3,F,122050
2020,PA,3,T,0
2020,PA,4,F,68470
2020,PA,4,T,0
2020,SC,1,F,40864
2020,SC,1,T,0
2020,SC,2,F,36411
2020,SC,2,T,0
2020,SC,3,F,31702
2020,SC,3,T,0
2020,SC,4,F,17961
2020,SC,4,T,0
2020,TN,1,F,109283
2020,TN,1,T,0
2020,TN,2,F,84110
2020,TN,2,T,0
2020,TN,3,F,85288
2020,TN,3,T,0
2020,TN,4,F,75086
2020,TN,4,T,0
2020,UT,1,F,28430
2020,UT,1,T,0
2020,UT,2,F,28241
2020,UT,2,T,0
2020,UT,3,F,28630
2020,UT,3,T,0
2020,UT,4,F,24039
2020,UT,4,T,0
2020,VA,1,F,318866
2020,VA,1,T,0
2020,VA,2,F,509126
2020,VA,2,T,0
2020,VA,3,F,516568
2020,VA,3,T,0
2020,VA,4,F,561262
2020,VA,4,T,0
2020,WA,1,F,128963
2020,WA,1,T,0
2020,WA,2,F,123196
2020,WA,2,T,0
2020,WA,3,F,138067
2020,WA,3,T,0
2020,WA,4,F,124851
2020,WA,4,T,0
2020,WV,1,F,42248
2020,WV,1,T,0
2020,WV,2,F,37183
2020,WV,2,T,0
2020,WV,3,F,42699
2020,WV,3,T,0
2020,WV,4,F,39288
2020,WV,4,T,0
2020,WY,1,F,4133
2020,WY,1,T,0
2020,WY,2,F,3884
2020,WY,2,T,0
2020,WY,3,F,4222
2020,WY,3,T,0
2020,WY,4,F,4272
2020,WY,4,T,0
